"id","lokalisationsname","temporegime","temporegime_technical","umgesetzt_datum","rechtskraeftig_datum","publiziert_vsi_datum","ausnahmen_fahrverbot","fahrverbot_ssv","objectid","geometry"
"2021","Vogelsangstrasse","T30","T30","","","","","","766","LINESTRING (2683968.2 1248473.1,2683943 1248501.8,2683920.8 1248530.5,2683910.2 1248545.5,2683889.2 1248585.8,2683861.5 1248645.1,2683854 1248656,2683847.8 1248686.1)"
"2819","namenlos127","Fahrverbot","T0","","","","","","768","LINESTRING (2684443.2 1250876.9,2684445 1250861.4,2684447.2 1250845.9,2684449.5 1250830.4)"
"2708","Orelliweg","Fahrverbot","T0","","","","","","774","LINESTRING (2684966 1248768.6,2684905.2 1248820.5,2684850.5 1248870.9,2684832.8 1248889,2684800.5 1248926.9,2684739 1249001.8,2684732.5 1249005)"
"2904","Murhaldenweg","Fahrverbot","T0","","","","","","927","LINESTRING (2684225.2 1250699.8,2684233 1250691.6,2684244 1250677.4,2684252.8 1250668.5,2684264.8 1250657.1,2684274 1250646.1,2684282.8 1250640)"
"3735","Schäppiweg","Fahrverbot","T0","","","","","","949","LINESTRING (2683870.2 1249375.5,2683976.8 1249378.6)"
"4201","namenlos47","Fahrverbot","T0","","","","","","1019","LINESTRING (2683829.8 1250502.9,2683836.2 1250506.2,2683842.5 1250509.4,2683849 1250512.6,2683872 1250527.9,2683893.2 1250545,2683913.2 1250564)"
"4772","namenlos80","Fahrverbot","T0","","","","","","1023","LINESTRING (2683968 1249658.6,2683968.2 1249659.1,2683968.8 1249659.6,2683969 1249660,2683969.5 1249660.4,2683970 1249660.6,2683970.5 1249661,2683971 1249661.1,2683971.5 1249661.4,2683972 1249661.5,2683972.5 1249661.6,2683973.2 1249661.6,2683973.8 1249661.6,2683974.2 1249661.6,2683974.8 1249661.5,2684004.5 1249663)"
"4831","Hinterbergstrasse","T30","T30","","","","","","1059","LINESTRING (2684469.2 1248608.1,2684471 1248617.8,2684474 1248627.1,2684477.8 1248636.1)"
"3435","Schöneichtunnel","T80","T80","","","","","","1071","LINESTRING (2684070 1250723.1,2684117.5 1250755.8,2684165.2 1250787.9,2684213.5 1250819.5,2684261.8 1250847,2684311.2 1250872.8,2684361.5 1250896.4,2684423.5 1250921.2,2684485.2 1250946.1,2684547.2 1250970.9,2684595.8 1250990.4,2684642.8 1251013.9,2684687.5 1251041.2,2684690.5 1251042.9,2684693.5 1251044.5,2684696.5 1251046.1)"
"4379","namenlos29","Fahrverbot","T0","","","","","","1087","LINESTRING (2684440 1248785,2684446 1248822.5,2684430 1248831,2684428.8 1248831.9,2684427.2 1248832.9,2684426.2 1248833.9,2684425 1248835.1,2684424 1248836.4,2684423.2 1248837.8,2684416.5 1248849)"
"3316","Rässlerweg","Fahrverbot","T0","","","","","","1145","LINESTRING (2683996.8 1250816.8,2684001.8 1250824.9,2684019.2 1250886.4)"
"3938","namenlos47","Fahrverbot","T0","","","","","","1148","LINESTRING (2683913.2 1250564,2683947.2 1250520.2,2683970.5 1250489.5,2683951.8 1250475.2)"
"4413","Friedheimstrasse","T20","T20","20221205000000","","","","","1162","LINESTRING (2683945.8 1251032.2,2683981.8 1251028.9,2684001.5 1251025.1,2684021.2 1251019.5,2684040 1251012,2684067 1251002)"
"1171","Landoltstrasse","T30","T30","","","","","","1230","LINESTRING (2683989.2 1248584.4,2684040.5 1248624.9,2684049.5 1248632.1,2684118 1248685.5)"
"4719","Krattenturmstrasse","Fahrverbot","T0","20181114000000","20180330000000","20180228000000","ausgenommen Zubringerdienst","2.14 Verbot für Motorwagen, Motorräder u. Motorfahrräder","1300","LINESTRING (2683960 1249707.8,2683987 1249721.6,2683994.8 1249724.4,2684003 1249724.1)"
"4509","Batteriestrasse","T30","T30","20181114000000","","","","","1317","LINESTRING (2684118.8 1249243.5,2684119 1249267.1,2684124.8 1249283.5,2684125 1249283.9)"
"4515","Letziweg","T30","T30","20181114000000","","","","","1318","LINESTRING (2684003 1249724.1,2684008 1249726.5,2684012.8 1249728,2684017.5 1249729.5,2684019.2 1249730.1,2684046 1249742.5,2684055 1249745.9)"
"3763","Buchhölzliweg","Fahrverbot","T0","","","","","","1351","LINESTRING (2684670.5 1249455.9,2684686.2 1249509.5,2684695 1249547.6)"
"2302","Alfred-Altherr-Terrasse","Fahrverbot","T0","","","","","","1384","LINESTRING (2684115.8 1249995.5,2684137 1250021.6)"
"2521","Stäblistrasse","T30","T30","","","","","","1418","LINESTRING (2683847.8 1248686.1,2683903.8 1248711.5)"
"2525","Winkelriedstrasse","T30","T30","","","","","","1419","LINESTRING (2683885 1248658.5,2683904.5 1248668.8,2683978.5 1248706.9,2683987.2 1248711.1)"
"3729","Streitholzstrasse","Fahrverbot","T0","","","","","","1538","LINESTRING (2684190 1250385.5,2684191.2 1250387,2684199 1250393.4,2684206.8 1250399,2684210.8 1250401.9,2684226.8 1250413,2684243 1250423.8,2684259.8 1250434,2684259.8 1250434,2684259.8 1250434,2684277.2 1250443.6,2684295.5 1250451.6,2684314.5 1250457.9,2684334 1250462.2,2684356 1250466.4,2684360 1250467.1,2684363.8 1250468.1,2684367.5 1250469.4,2684381.5 1250474.5,2684391.2 1250478,2684416 1250487,2684418.8 1250488.1,2684421.5 1250489.5,2684424 1250491,2684426.2 1250492.8,2684457 1250517.5,2684495.2 1250550.2,2684504.5 1250556.4,2684515 1250560,2684528.2 1250562.9,2684534.5 1250564.5,2684540.5 1250566.8,2684546.5 1250569.6,2684552 1250573,2684577.8 1250590.8,2684580 1250592.1,2684582.2 1250593.2,2684584.8 1250594.1,2684587.2 1250594.9,2684590 1250595.4,2684592.5 1250595.6,2684595.2 1250595.6,2684648 1250593.1,2684653 1250592.8,2684658 1250591.8,2684663 1250590.5,2684667.8 1250588.8,2684672.2 1250586.6,2684676.5 1250584,2684680.8 1250581.1,2684687 1250576.1,2684689.2 1250574.4,2684691.2 1250572.4,2684693 1250570.4,2684712 1250548.1,2684712.8 1250547.1,2684714 1250546.1,2684715 1250545.2,2684716.2 1250544.5,2684717.5 1250543.9,2684719 1250543.4,2684727.5 1250540.2,2684728.5 1250540,2684729.5 1250539.8,2684730.2 1250539.6,2684731.2 1250539.6,2684732.2 1250539.6,2684733.2 1250539.9,2684734.2 1250540,2684753 1250545.5,2684755.2 1250546,2684757.5 1250546.2,2684759.8 1250546.5,2684762 1250546.4,2684764.2 1250546.2,2684766.5 1250545.8,2684768.5 1250545.2,2684827.2 1250526.2,2684829.5 1250525.6,2684831.5 1250524.8,2684833.5 1250523.9,2684834.5 1250523.2,2684835.8 1250522.8,2684836.8 1250522.1,2684838.8 1250520.8,2684840.8 1250519.4,2684842.8 1250517.8,2684849 1250512.5,2684855 1250507.5,2684856.2 1250506.4,2684857.5 1250505.2,2684858.5 1250504.1,2684870.2 1250490.2,2684873 1250486.8,2684875.8 1250483.2,2684878.8 1250479.8,2684880 1250478.2,2684881.2 1250476.8,2684882.5 1250475.2,2684887.8 1250468.8,2684889.8 1250466.4,2684901 1250453,2684912 1250439.6,2684923 1250426.2,2684935.8 1250411,2684949 1250396.1,2684962.8 1250381.6,2684972.2 1250371.4,2684981.5 1250361,2684990.5 1250350.6,2684990.5 1250350.6,2684990.5 1250350.6,2685005 1250335.4,2685019.2 1250320.2,2685033.8 1250305.2,2685033.8 1250305.1,2685033.8 1250305.1,2685034 1250305.1,2685034 1250305.1,2685046.8 1250290.9,2685060.8 1250277.5,2685075.5 1250265.1,2685075.5 1250265.1,2685075.5 1250265.1,2685089.5 1250254.6,2685103.5 1250244.2,2685117.8 1250234,2685117.8 1250234,2685117.8 1250234,2685159.2 1250203.1,2685159.2 1250203,2685159.2 1250203,2685168.5 1250195.6,2685177.8 1250188.2,2685186.8 1250180.8,2685191.5 1250176.8,2685205.8 1250164.2,2685236.8 1250130.5,2685256 1250111.5,2685264.5 1250104.1,2685273.5 1250097.2,2685282.8 1250090.8,2685330.5 1250057,2685345.5 1250045.2,2685360.2 1250033.2,2685375 1250021,2685375 1250021,2685375 1250021,2685387.8 1250010.6,2685400 1249999.9,2685412.2 1249988.8,2685412.2 1249988.8,2685412.2 1249988.8,2685422.5 1249979.5,2685433 1249970.4,2685443.5 1249961.5,2685443.5 1249961.5,2685456.8 1249951.2,2685482 1249931.4,2685516.5 1249902.6,2685546.2 1249878.9,2685551.5 1249874.5,2685586.2 1249845.9,2685602.2 1249833.5,2685609.2 1249828.1,2685617.2 1249821.1,2685623.8 1249815.2,2685640.8 1249801,2685652.2 1249790.6,2685653.8 1249789,2685655.2 1249787.4,2685656.8 1249785.5,2685657.8 1249783.5,2685658.8 1249781.5,2685659.5 1249779.4,2685660.2 1249777.2,2685660.5 1249775,2685660.8 1249772.8,2685660.8 1249770.5,2685660.8 1249768.2,2685660.2 1249766,2685656 1249744.6,2685655.8 1249743.1,2685655.5 1249741.6,2685655.5 1249740,2685655.8 1249738.5,2685656 1249736.9,2685656.5 1249735.4,2685657 1249733.9,2685657.8 1249732.5,2685658.5 1249731.1,2685659.5 1249729.9,2685660.5 1249728.8,2685661.8 1249727.6,2685663 1249726.6,2685664.2 1249725.8,2685665.5 1249725,2685667 1249724.4,2685668.5 1249723.9,2685670 1249723.6,2685671.5 1249723.4,2685675 1249723,2685706 1249719.9,2685709 1249719.4,2685711.8 1249718.6,2685714.8 1249717.8,2685717.5 1249716.5,2685720.2 1249715.1,2685722.8 1249713.4,2685725 1249711.5,2685727.2 1249709.5,2685729.2 1249707.1,2685731 1249704.8,2685732.5 1249702.1,2685734 1249699.5,2685735 1249696.6,2685735.8 1249693.8,2685736.5 1249690.8,2685736.8 1249687.8,2685736.8 1249680.8,2685736.2 1249673.8,2685735 1249666.9,2685724.5 1249624.5,2685721.5 1249612.5,2685715.5 1249584.8,2685697.5 1249508.2,2685696.8 1249505.6,2685695.8 1249503,2685694.8 1249500.5,2685693.5 1249498.1,2685691.8 1249495.9)"
"1601","Unterholzweg","Fahrverbot","T0","","","","","","1545","LINESTRING (2684836.8 1250522.1,2684839.5 1250531.1,2684839.5 1250531.9,2684839.8 1250532.6,2684839.8 1250533.5,2684839.8 1250534.2,2684839.5 1250535,2684839.5 1250535.8,2684839.2 1250536.5,2684839.2 1250536.5,2684835 1250548,2684835.2 1250556.6,2684848 1250592.1,2684848.2 1250592.1,2684848.2 1250592.4,2684848.2 1250592.8,2684848.5 1250593,2684848.5 1250593.4,2684848.5 1250593.6,2684848.5 1250594,2684848.5 1250594.2,2684848.2 1250594.6,2684848.2 1250594.9,2684848 1250595.2,2684848 1250595.5,2684847.8 1250595.8,2684847.5 1250596,2684847.2 1250596.2,2684847 1250596.4,2684846.8 1250596.6,2684846.5 1250596.8,2684846.2 1250596.9,2684846 1250597,2684845.8 1250597.1,2684845.5 1250597.2,2684838.8 1250597.5,2684832 1250597.8,2684832 1250597.9,2684831.8 1250597.9,2684831.8 1250598,2684831.5 1250598,2684831.5 1250598.1,2684831.5 1250598.2,2684831.2 1250598.4,2684831.2 1250598.5,2684831.2 1250598.6,2684831.2 1250598.8,2684831.2 1250598.9,2684831.2 1250599,2684831.2 1250599.1,2684831.2 1250599.2,2684831.2 1250599.4,2684831.2 1250599.5,2684831.2 1250599.6,2684831.2 1250599.8,2684831.2 1250599.9,2684831.2 1250600,2684831.5 1250600.1,2684831.5 1250600.2,2684831.5 1250600.2,2684831.8 1250600.4,2684831.8 1250600.5,2684832 1250600.5,2684832 1250600.5,2684844 1250607.1,2684844 1250607.2,2684844 1250607.4,2684844.2 1250607.4,2684844.2 1250607.5,2684844.5 1250607.6,2684844.5 1250607.8,2684844.5 1250607.9,2684844.5 1250608,2684844.5 1250608.1,2684844.8 1250608.2,2684844.8 1250608.4,2684844.8 1250608.5,2684844.8 1250608.6,2684844.5 1250608.8,2684844.5 1250608.9,2684844.5 1250609,2684844.5 1250609.1,2684844.5 1250609.2,2684844.2 1250609.4,2684844.2 1250609.5,2684844.2 1250609.5,2684844 1250609.6,2684844 1250609.8,2684843.8 1250609.8,2684843.8 1250609.9,2684843.8 1250609.9,2684843.5 1250609.9,2684843.5 1250610,2684843.2 1250610,2684843.2 1250610,2684840.8 1250610.4,2684836 1250611.4,2684835.8 1250611.4,2684835.8 1250611.4,2684835.5 1250611.5,2684835.2 1250611.5,2684835.2 1250611.6,2684835 1250611.8,2684835 1250611.9,2684834.8 1250612,2684834.8 1250612.1,2684834.5 1250612.2,2684834.5 1250612.4,2684834.5 1250612.5,2684834.5 1250612.6,2684834.2 1250612.9,2684834.2 1250613,2684834.2 1250613.1,2684834.2 1250613.4,2684834.2 1250613.5,2684834.2 1250613.6,2684834.5 1250613.9,2684834.5 1250614,2684834.5 1250614.1,2684834.8 1250614.2,2684834.8 1250614.4,2684834.8 1250614.5,2684835 1250614.6,2684835 1250614.8,2684835.2 1250614.9,2684835.5 1250615,2684846.2 1250622.6,2684846.2 1250622.6,2684846.5 1250622.8,2684846.8 1250623,2684847 1250623.1,2684847.2 1250623.4,2684847.5 1250623.5,2684847.5 1250623.8,2684847.8 1250624,2684847.8 1250624.2,2684848 1250624.5,2684848 1250624.8,2684848 1250625,2684848 1250625.4,2684848 1250625.6,2684848 1250625.9,2684848 1250626.1,2684848 1250626.4,2684847.8 1250626.6,2684847.8 1250626.9,2684847.5 1250627.1,2684847.2 1250627.4,2684847.2 1250627.6,2684847 1250627.8,2684846.8 1250628,2684846.5 1250628.1,2684846.2 1250628.2,2684846 1250628.4,2684846 1250628.4,2684844.2 1250629.5,2684844.2 1250629.5,2684844 1250633.6,2684844 1250633.8,2684854.5 1250640.1,2684854.8 1250640.4,2684855 1250640.5,2684855.2 1250640.8,2684855.5 1250641,2684855.5 1250641.1,2684855.8 1250641.4,2684856 1250641.8,2684856 1250642,2684856 1250642.2,2684856.2 1250642.5,2684856.2 1250642.9,2684856.2 1250643.1,2684856.2 1250643.4,2684856.2 1250643.8,2684856 1250644,2684856 1250644.2,2684848 1250658.6,2684847.8 1250658.9,2684847.5 1250659.1,2684847.5 1250659.4,2684847.5 1250659.6,2684847.5 1250659.9,2684847.2 1250660.1,2684847.2 1250660.4,2684847.2 1250660.6,2684847.2 1250660.9,2684847.5 1250661.1,2684847.5 1250661.4,2684847.5 1250661.6,2684847.8 1250661.9,2684847.8 1250662.1,2684848 1250662.2,2684848.2 1250662.5,2684848.2 1250662.8,2684848.5 1250662.9,2684848.8 1250663,2684849 1250663.1,2684849.2 1250663.2,2684849.5 1250663.4,2684864.5 1250668.8,2684864.5 1250668.8,2684864.5 1250668.9,2684864.8 1250668.9,2684864.8 1250669,2684865 1250669,2684865 1250669.1,2684865.2 1250669.2,2684865.2 1250669.4,2684865.2 1250669.5,2684865.5 1250669.6,2684865.5 1250669.8,2684865.5 1250669.9,2684865.5 1250670,2684865.5 1250670.1,2684865.5 1250670.2,2684865.5 1250670.4,2684865.5 1250670.6,2684865.5 1250670.8,2684865.5 1250670.9,2684865.5 1250671,2684865.5 1250671.1,2684865.2 1250671.2,2684865.2 1250671.4,2684865.2 1250671.5,2684865 1250671.6,2684865 1250671.6,2684856.5 1250676.4,2684856.5 1250676.5,2684856.2 1250676.6,2684856 1250676.8,2684856 1250676.9,2684855.8 1250677.1,2684855.8 1250677.2,2684855.5 1250677.5,2684855.5 1250677.6,2684855.5 1250677.9,2684855.2 1250678.1,2684855.2 1250678.4,2684855.2 1250678.5,2684855.2 1250678.8,2684855.2 1250679,2684855.5 1250679.1,2684855.5 1250679.4,2684855.5 1250679.6,2684855.8 1250679.8,2684855.8 1250680,2684856 1250680.1,2684856 1250680.2,2684856.2 1250680.5,2684856.5 1250680.6,2684863.5 1250685.2,2684864.8 1250686.5,2684866 1250687.9,2684867.2 1250689.2,2684871.8 1250696.2)"
"538","In der Hub","T20","T20","","","","","","1691","LINESTRING (2684128.2 1250140.5,2684158 1250223.8)"
"126","Hubenstrasse","T30","T30","","","","","","1764","LINESTRING (2684526 1250945.2,2684587.5 1250880.9,2684589.8 1250871.5)"
"3123","Maienburgweg","T30","T30","","","","","","1806","LINESTRING (2684870.5 1248500.8,2684845 1248522.6,2684792.5 1248576.6,2684735.2 1248630.2)"
"241","Bionstrasse","T30","T30","","","","","","1891","LINESTRING (2684165.5 1248635.6,2684156.2 1248646.5,2684118 1248685.5,2684086 1248719.8)"
"152","Hubeggstrasse","Fahrverbot","T0","","","","","","1917","LINESTRING (2684106.8 1250012.8,2684116.5 1250022.5,2684148.2 1250057.1,2684148.2 1250057.2,2684154.5 1250064.5,2684160 1250072.1,2684165.2 1250080.1,2684204.2 1250139.8,2684214 1250155.1,2684219 1250162.8,2684235.2 1250187.8,2684287.2 1250267.2,2684293.5 1250275.1,2684300.5 1250282.2,2684308.2 1250288.8,2684316.2 1250294.4,2684345.2 1250311.9,2684345.5 1250311.9,2684355.2 1250318.4,2684365 1250325.4,2684374.5 1250332.8,2684393.5 1250347.9,2684411.5 1250362.5,2684452.5 1250395.1,2684459 1250400.2,2684469 1250408.1,2684473 1250411.1,2684477 1250413.8,2684481.5 1250416.1,2684483.8 1250417.4,2684486 1250418.8,2684488 1250420.4,2684489.8 1250422.1,2684491.5 1250424.1,2684493 1250426.2,2684495 1250428.9,2684497.2 1250431.2,2684499.8 1250433.5,2684499.8 1250433.5,2684538 1250464.4,2684538 1250464.4,2684538 1250464.4,2684542 1250467.6,2684546 1250470.9,2684550 1250473.9,2684550 1250473.9,2684550 1250473.9,2684555.8 1250477.9,2684561.5 1250481.4,2684567.8 1250484.5,2684574 1250487,2684580.5 1250489,2684580.5 1250489,2684595.5 1250493.8,2684625.5 1250503.1,2684632 1250504.8,2684638.5 1250505.8,2684645.2 1250506.2,2684652 1250506.1,2684658.8 1250505.5,2684665.2 1250504.4,2684671.8 1250502.8,2684685.2 1250497.6,2684698.8 1250492.5,2684712.2 1250487.4,2684721.2 1250483.9,2684730.5 1250481.1,2684740 1250478.9,2684760.8 1250474.9,2684765.8 1250473.9,2684807.2 1250465.5,2684813.5 1250464.4,2684816.2 1250463.9,2684819 1250463.8,2684821.8 1250463.8,2684824.5 1250464.1,2684827.2 1250464.6,2684830 1250465.5,2684832.5 1250466.5,2684835 1250467.8,2684837.5 1250469.2,2684839.8 1250470.9,2684841.8 1250472.8,2684843.5 1250474.8,2684845.2 1250477,2684846.8 1250479.4,2684848.2 1250481.8,2684849.2 1250484.1,2684850 1250486.8,2684850.8 1250489.4,2684851 1250492,2684851.2 1250494.8,2684851.2 1250497.5,2684851 1250500.1,2684849 1250512.5)"
"155","Frauenbrünnelistrasse","Fahrverbot","T0","","","","","","1920","LINESTRING (2685682 1249219.4,2685680.2 1249220.8,2685678.2 1249222.2,2685676.5 1249223.9,2685673.5 1249226.5,2685667.5 1249231.9,2685658.2 1249240.4,2685631.8 1249266.2,2685622.8 1249274.2,2685613.2 1249281.5,2685603.5 1249288.1,2685577.5 1249303.9,2685572 1249307.5,2685566.8 1249311.2,2685561.5 1249315.2,2685539.2 1249333.8,2685528.5 1249341.9,2685517.5 1249349.5,2685506 1249356.5,2685464.2 1249380.4,2685333.2 1249456.5,2685232.2 1249513.8,2685229 1249515.6,2685223.5 1249518.9,2685216.5 1249522.8,2685191.2 1249537.6,2685093.5 1249596,2685041.5 1249628.5,2684973.5 1249672.5,2684933.5 1249697.6,2684914 1249709.8,2684904.2 1249717.8)"
"502","Murwiesenweg","Fahrverbot","T0","","","","","","1966","LINESTRING (2684206.8 1250399,2684213.2 1250413.1,2684219.2 1250427.5,2684225 1250442,2684225 1250442,2684225 1250442,2684226.5 1250446.1,2684227.8 1250450.2,2684229 1250454.4,2684234 1250473.2,2684235.2 1250477.1,2684236.8 1250480.9,2684238.5 1250484.4,2684240.8 1250487.9,2684243.2 1250491,2684245.2 1250493.8,2684247.5 1250496.5,2684249.5 1250499.2,2684249.5 1250499.4,2684249.5 1250499.4,2684258.8 1250513.1,2684268.2 1250526.6,2684278.5 1250539.9,2684292 1250554.9,2684296 1250559.9,2684300 1250565,2684303.5 1250570.4,2684305.2 1250573.1,2684306.8 1250576,2684308.2 1250579,2684309.2 1250582,2684310 1250585.1,2684315 1250602.4,2684315 1250602.4,2684316.2 1250607,2684318 1250611.4,2684320 1250615.6,2684331 1250633.5,2684347 1250663.8,2684348.2 1250666.2,2684349.8 1250668.9,2684350.8 1250671.8,2684351.8 1250674.6,2684352.2 1250677.6,2684353.2 1250685.8,2684353.5 1250694,2684353 1250702.2,2684352.5 1250705,2684351.8 1250707.6,2684350.8 1250710.2,2684349.5 1250712.6,2684348 1250715,2684346.5 1250717.2,2684345 1250718.8,2684343.5 1250720.2,2684341.8 1250721.6,2684337.8 1250724.2)"
"200","Hüttenrainstrasse","Fahrverbot","T0","","","","","","1982","LINESTRING (2684820.2 1250728,2684829.5 1250734,2684838.8 1250739.9,2684848 1250745.6,2684850.8 1250747.1,2684859 1250752,2684867.5 1250755.9,2684876.5 1250759,2684878 1250759.4,2684886 1250761.1,2684893.8 1250762.2,2684902 1250762.6,2684910 1250762.4,2684918 1250761.5,2684944.8 1250758.2,2684955.2 1250755.9,2684965.5 1250752.5,2684975.2 1250748.4,2684984.8 1250743.2,2684993.8 1250737.4,2685005.5 1250730.6,2685017.5 1250724.4,2685029.8 1250718.5,2685079 1250696,2685092 1250690.9,2685105.5 1250686.8,2685119.2 1250683.6,2685138.2 1250679.1,2685157.5 1250675,2685176.8 1250671,2685186.5 1250669,2685196.5 1250666.8,2685206.2 1250664.4,2685212.5 1250662.8,2685218.2 1250660.5,2685224 1250657.9,2685229.5 1250654.6,2685234.8 1250650.9,2685239.5 1250646.8,2685255.5 1250633,2685259.5 1250629.8,2685270 1250621.4,2685272.8 1250619.1,2685281.5 1250612.4,2685290.8 1250606.2,2685300.2 1250601,2685328.5 1250587.5,2685357.2 1250574.5,2685386 1250562.2,2685434 1250536.6,2685434 1250536.6,2685444.8 1250530.8,2685455 1250524.2,2685465 1250517.2,2685469.2 1250514.6,2685473.8 1250512.4,2685478.2 1250510.5,2685483 1250509.1,2685487.8 1250508,2685492.8 1250507.4,2685497.5 1250507.2,2685502.5 1250507.4,2685507.5 1250508.1)"
"218","Spyristeig","Fahrverbot","T0","","","","","","1994","LINESTRING (2684385.2 1248983.6,2684415 1249032.6,2684491 1249076.1,2684504.2 1249080.5,2684509.5 1249084.4,2684558.5 1249071.6,2684601 1249061.1,2684612.2 1249057.5,2684659.2 1249040.5,2684665.5 1249037.9,2684671.8 1249034.9,2684677.8 1249031.5,2684687.2 1249026,2684690 1249024.5,2684692.5 1249023.1,2684695.2 1249021.8,2684699 1249019.9,2684702.2 1249017.6,2684705.2 1249015.1,2684708.2 1249012.4,2684709.5 1249011,2684711 1249009.8,2684712.8 1249008.6,2684714.2 1249007.6,2684716 1249006.8,2684718 1249006,2684719.8 1249005.5,2684721.8 1249005.1,2684723.5 1249004.9,2684725.5 1249004.9,2684732.5 1249005)"
"272","Geissbergweg","Fahrverbot","T0","","","","","","2011","LINESTRING (2683799.5 1248917.9,2683838.8 1248925.9,2683878.5 1248952.6,2683902 1248966.9,2683928 1248981.4,2683930 1248992.8,2683939.2 1248999.4,2683977.8 1249024.6,2683998.2 1249038,2684009.5 1249042.2,2684026.5 1249047.9,2684030.2 1249054.2,2684085.2 1249082.9,2684101.8 1249098.8,2684107.8 1249102.8,2684112.8 1249099.5,2684115.2 1249105.8,2684122.2 1249101.6,2684125 1249109.1,2684131.2 1249102.2,2684132.8 1249112.1,2684141.8 1249103.9,2684147.2 1249107.5)"
"276","Germaniastrasse","T30","T30","","","","","","2015","LINESTRING (2683995 1249347.4,2683996.8 1249347.2,2683998.5 1249347.2,2684000.5 1249347.5,2684002.2 1249347.9,2684004 1249348.4,2684005.8 1249349.1,2684007.5 1249349.9,2684009 1249350.9,2684010.5 1249352,2684011.8 1249353.2,2684013 1249354.6,2684014.2 1249356.1,2684015.2 1249357.6,2684016 1249359.2,2684016.8 1249361,2684017.2 1249362.8,2684017.8 1249364.6,2684018.8 1249373.9,2684024.5 1249460,2684024.8 1249461.8,2684025 1249463.5,2684025.5 1249465.1,2684026 1249466.8,2684026.8 1249468.2,2684027.8 1249469.8,2684028.8 1249471.1,2684030 1249472.4,2684031.2 1249473.6,2684032.5 1249474.6,2684034 1249475.6,2684035.5 1249476.5,2684037 1249477.1,2684038.8 1249477.8,2684040.2 1249478.1,2684042 1249478.4,2684043.8 1249478.5,2684045.5 1249478.5,2684047.2 1249478.2,2684048.8 1249477.9,2684050.5 1249477.5,2684052.2 1249476.9,2684053.8 1249476,2684055.2 1249475.1,2684056.5 1249474.1,2684057.8 1249473,2684059 1249471.8,2684060 1249470.4,2684061 1249469,2684062 1249467.5,2684062.5 1249465.9,2684063.2 1249464.2,2684063.5 1249462.6,2684063.8 1249460.9,2684064 1249459.1,2684062.2 1249394.6,2684060 1249354.2,2684056.5 1249313.9,2684051.2 1249273.6,2684049.2 1249261.4,2684048.5 1249252.8,2684048.5 1249244,2684049.2 1249235.4,2684050.8 1249226.8,2684053 1249218.2,2684062.2 1249189.2,2684067.5 1249172.8,2684069.2 1249167.2,2684071.8 1249162,2684074.5 1249156.9,2684077.8 1249152.1,2684081.2 1249147.6,2684087.5 1249141.1,2684093.2 1249134.2,2684098.5 1249126.9,2684101.8 1249121.1,2684104.2 1249115.2,2684106.2 1249109,2684107.8 1249102.8,2684108.5 1249099.4,2684108.8 1249096,2684109 1249092.5,2684110.5 1249073.8,2684111.8 1249063.5,2684113.5 1249053.4,2684115.8 1249043.2,2684117.8 1249035.9,2684118 1249034.4,2684118.5 1249032.8,2684119 1249031.2,2684119.8 1249029.8,2684120.8 1249028.2,2684121.8 1249026.9,2684122.8 1249025.6,2684124 1249024.4,2684125.2 1249023.4,2684126.8 1249022.4,2684128.2 1249021.5,2684129.8 1249020.9,2684131.2 1249020.2,2684133 1249019.9,2684134.8 1249019.5,2684136.5 1249019.4,2684138 1249019.4,2684139.8 1249019.6,2684141.5 1249019.9,2684143 1249020.4,2684144.8 1249021,2684146.2 1249021.8,2684147.8 1249022.5,2684149 1249023.5,2684150.5 1249024.6,2684151.5 1249025.9,2684152.8 1249027.2,2684153.5 1249028.6,2684154.5 1249030.1,2684155.2 1249031.6,2684155.8 1249033.2,2684156.2 1249034.9,2684156.5 1249036.6,2684156.5 1249038.2,2684156.5 1249040,2684156.2 1249041.6,2684156 1249043.4,2684155.5 1249045,2684150 1249059.6,2684148.5 1249064.6,2684147.5 1249069.6,2684147 1249074.9,2684147 1249080,2684148.2 1249092.2,2684148.5 1249097.4,2684148 1249102.5,2684147.2 1249107.5,2684145.8 1249113.8,2684143.8 1249119.9,2684141 1249125.8,2684126.5 1249150.9,2684124 1249155,2684121.8 1249159.2,2684119.8 1249163.6,2684118.5 1249168.2,2684117.2 1249173,2684116.8 1249177.8,2684114.2 1249233.2,2684114.2 1249234.6,2684114.8 1249236.1,2684115 1249237.5,2684115.5 1249238.8,2684116.2 1249240.1,2684117 1249241.4,2684117.8 1249242.5,2684118.8 1249243.5,2684121 1249241.4,2684123 1249239,2684124.8 1249236.4,2684126 1249233.8,2684127.2 1249230.9,2684128.2 1249228,2684129 1249225,2684129.2 1249222,2684131 1249215.2,2684133.2 1249208.9,2684136 1249202.6,2684139.2 1249196.6,2684173.5 1249145.1,2684176.2 1249141.6,2684179.2 1249138.4,2684182.5 1249135.4,2684188 1249131.1,2684193.8 1249127,2684199.5 1249123.1)"
